Timestamp,Temperature
19.1.2015 klo 14.30.04,"−15,31"
19.1.2015 klo 14.35.04,"−15,38"
19.1.2015 klo 14.40.04,"−15,50"
19.1.2015 klo 14.45.30,"−15,56"
19.1.2015 klo 14.50.07,"−15,69"
19.1.2015 klo 14.55.05,"−15,56"
19.1.2015 klo 15.00.06,"−15,69"
19.1.2015 klo 15.05.05,"−15,56"
19.1.2015 klo 15.10.06,"−15,63"
19.1.2015 klo 15.15.06,"−15,69"
19.1.2015 klo 15.20.05,"−16,00"
19.1.2015 klo 15.25.05,"−16,00"
19.1.2015 klo 15.30.06,"−16,00"
19.1.2015 klo 15.35.05,"−16,06"
19.1.2015 klo 15.40.06,"−16,13"
19.1.2015 klo 15.45.05,"−16,31"
19.1.2015 klo 15.50.06,"−16,50"
19.1.2015 klo 15.55.12,"−16,44"
19.1.2015 klo 16.00.06,"−16,44"
19.1.2015 klo 16.05.11,"−16,31"
19.1.2015 klo 16.10.05,"−16,75"
19.1.2015 klo 16.15.05,"−16,88"
19.1.2015 klo 16.20.06,"−16,75"
19.1.2015 klo 16.25.05,"−16,81"
19.1.2015 klo 16.30.06,"−17,00"
19.1.2015 klo 16.35.05,"−17,13"
19.1.2015 klo 16.40.04,"−17,00"
19.1.2015 klo 16.45.05,"−16,88"
19.1.2015 klo 16.50.05,"−16,81"
19.1.2015 klo 16.55.04,"−17,00"
19.1.2015 klo 17.00.05,"−16,75"
19.1.2015 klo 17.05.05,"−16,63"
19.1.2015 klo 17.10.05,"−16,31"
19.1.2015 klo 17.15.04,"−16,38"
19.1.2015 klo 17.20.04,"−16,19"
19.1.2015 klo 17.25.04,"−16,00"
19.1.2015 klo 17.30.04,"−16,00"
19.1.2015 klo 17.35.04,"−16,25"
19.1.2015 klo 17.40.20,"−16,19"
19.1.2015 klo 17.45.05,"−16,50"
19.1.2015 klo 17.50.05,"−16,50"
19.1.2015 klo 17.55.04,"−16,44"
19.1.2015 klo 18.00.05,"−16,69"
19.1.2015 klo 18.05.05,"−16,56"
19.1.2015 klo 18.10.05,"−16,75"
19.1.2015 klo 18.15.04,"−17,31"
19.1.2015 klo 18.20.04,"−17,38"
19.1.2015 klo 18.25.04,"−17,75"
19.1.2015 klo 18.30.04,"−17,63"
19.1.2015 klo 18.35.05,"−17,44"
19.1.2015 klo 18.40.04,"−17,44"
19.1.2015 klo 18.45.05,"−17,63"
19.1.2015 klo 18.50.15,"−17,50"
19.1.2015 klo 18.55.05,"−17,25"
19.1.2015 klo 19.00.05,"−17,38"
19.1.2015 klo 19.05.05,"−17,69"
19.1.2015 klo 19.10.04,"−17,25"
19.1.2015 klo 19.15.05,"−17,25"
19.1.2015 klo 19.20.04,"−17,06"
19.1.2015 klo 19.25.05,"−17,38"
19.1.2015 klo 19.30.04,"−17,31"
19.1.2015 klo 19.35.05,"−17,31"
19.1.2015 klo 19.40.04,"−17,63"
19.1.2015 klo 19.45.05,"−17,38"
19.1.2015 klo 19.50.05,"−17,13"
19.1.2015 klo 19.55.05,"−17,31"
19.1.2015 klo 20.00.05,"−17,13"
19.1.2015 klo 20.05.05,"−17,13"
19.1.2015 klo 20.10.05,"−17,19"
19.1.2015 klo 20.15.06,"−17,06"
19.1.2015 klo 20.20.05,"−17,06"
19.1.2015 klo 20.25.05,"−17,06"
19.1.2015 klo 20.30.06,"−17,13"
19.1.2015 klo 20.35.06,"−17,06"
19.1.2015 klo 20.40.05,"−16,94"
19.1.2015 klo 20.45.06,"−17,06"
19.1.2015 klo 20.50.04,"−16,94"
19.1.2015 klo 20.55.06,"−16,88"
19.1.2015 klo 21.00.05,"−17,19"
19.1.2015 klo 21.05.06,"−17,50"
19.1.2015 klo 21.10.05,"−17,25"
19.1.2015 klo 21.15.07,"−17,06"
19.1.2015 klo 21.20.05,"−17,19"
19.1.2015 klo 21.25.06,"−17,25"
19.1.2015 klo 21.30.05,"−17,19"
19.1.2015 klo 21.35.05,"−17,13"
19.1.2015 klo 21.40.05,"−17,13"
19.1.2015 klo 21.45.06,"−17,06"
19.1.2015 klo 21.50.04,"−17,00"
19.1.2015 klo 21.55.05,"−16,94"
19.1.2015 klo 22.00.05,"−16,81"
19.1.2015 klo 22.05.05,"−17,06"
19.1.2015 klo 22.10.05,"−17,00"
19.1.2015 klo 22.15.06,"−16,94"
19.1.2015 klo 22.20.05,"−17,06"
19.1.2015 klo 22.25.06,"−17,19"
19.1.2015 klo 22.30.05,"−17,19"
19.1.2015 klo 22.35.06,"−17,44"
19.1.2015 klo 22.40.06,"−17,25"
19.1.2015 klo 22.45.29,"−17,19"
19.1.2015 klo 22.50.06,"−17,13"
19.1.2015 klo 22.55.06,"−17,38"
19.1.2015 klo 23.00.06,"−17,44"
19.1.2015 klo 23.05.06,"−17,44"
19.1.2015 klo 23.10.06,"−17,25"
19.1.2015 klo 23.15.06,"−17,31"
19.1.2015 klo 23.20.07,"−17,38"
19.1.2015 klo 23.25.06,"−17,38"
19.1.2015 klo 23.30.06,"−17,44"
19.1.2015 klo 23.35.06,"−17,69"
19.1.2015 klo 23.40.06,"−17,63"
19.1.2015 klo 23.45.06,"−17,44"
19.1.2015 klo 23.50.06,"−17,44"
19.1.2015 klo 23.55.06,"−17,50"
20.1.2015 klo 0.00.06,"−17,50"
20.1.2015 klo 0.05.06,"−17,75"
20.1.2015 klo 0.10.06,"−17,75"
20.1.2015 klo 0.15.06,"−17,63"
20.1.2015 klo 0.20.06,"−17,44"
20.1.2015 klo 0.25.06,"−17,50"
20.1.2015 klo 0.30.06,"−17,56"
20.1.2015 klo 0.35.06,"−17,56"
20.1.2015 klo 0.40.11,"−17,56"
20.1.2015 klo 0.45.06,"−17,63"
20.1.2015 klo 0.50.06,"−17,56"
20.1.2015 klo 0.55.06,"−17,56"
20.1.2015 klo 1.00.06,"−17,56"
20.1.2015 klo 1.05.06,"−17,63"
20.1.2015 klo 1.10.06,"−17,63"
20.1.2015 klo 1.15.06,"−17,63"
20.1.2015 klo 1.20.06,"−17,56"
20.1.2015 klo 1.25.06,"−17,63"
20.1.2015 klo 1.30.05,"−17,75"
20.1.2015 klo 1.35.06,"−17,69"
20.1.2015 klo 1.40.06,"−17,81"
20.1.2015 klo 1.45.06,"−17,50"
20.1.2015 klo 1.50.06,"−17,69"
20.1.2015 klo 1.55.06,"−17,75"
20.1.2015 klo 2.00.05,"−17,44"
20.1.2015 klo 2.05.06,"−17,63"
20.1.2015 klo 2.10.05,"−17,44"
20.1.2015 klo 2.15.06,"−17,31"
20.1.2015 klo 2.20.06,"−17,31"
20.1.2015 klo 2.25.06,"−17,38"
20.1.2015 klo 2.30.06,"−17,38"
20.1.2015 klo 2.35.06,"−17,50"
20.1.2015 klo 2.40.06,"−17,50"
20.1.2015 klo 2.45.06,"−17,50"
20.1.2015 klo 2.50.06,"−17,44"
20.1.2015 klo 3.05.07,"−17,38"
20.1.2015 klo 3.10.05,"−17,38"
20.1.2015 klo 3.15.06,"−17,38"
20.1.2015 klo 3.20.30,"−17,19"
20.1.2015 klo 3.25.06,"−17,19"
20.1.2015 klo 3.30.05,"−17,13"
20.1.2015 klo 3.35.05,"−17,19"
20.1.2015 klo 3.40.10,"−17,19"
20.1.2015 klo 3.45.05,"−17,13"
20.1.2015 klo 3.50.06,"−17,06"
20.1.2015 klo 3.55.05,"−17,25"
20.1.2015 klo 4.00.05,"−17,13"
20.1.2015 klo 4.05.06,"−17,06"
20.1.2015 klo 4.10.04,"−17,06"
20.1.2015 klo 4.15.06,"−16,94"
20.1.2015 klo 4.20.05,"−16,81"
20.1.2015 klo 4.25.06,"−16,81"
20.1.2015 klo 4.30.05,"−16,75"
20.1.2015 klo 4.35.05,"−16,69"
20.1.2015 klo 4.40.05,"−16,69"
20.1.2015 klo 4.45.06,"−16,69"
20.1.2015 klo 4.50.05,"−16,69"
20.1.2015 klo 4.55.05,"−16,69"
20.1.2015 klo 5.00.06,"−16,75"
20.1.2015 klo 5.05.05,"−16,75"
20.1.2015 klo 5.10.05,"−16,75"
20.1.2015 klo 5.15.05,"−16,75"
20.1.2015 klo 5.20.05,"−16,81"
20.1.2015 klo 5.25.05,"−16,81"
20.1.2015 klo 5.30.05,"−16,75"
20.1.2015 klo 5.35.05,"−16,81"
20.1.2015 klo 5.40.05,"−16,75"
20.1.2015 klo 5.45.06,"−16,81"
20.1.2015 klo 5.50.05,"−16,81"
20.1.2015 klo 7.05.06,"−16,44"
20.1.2015 klo 7.10.05,"−16,38"
20.1.2015 klo 7.15.05,"−16,25"
20.1.2015 klo 7.20.05,"−16,19"
20.1.2015 klo 7.25.05,"−16,06"
20.1.2015 klo 7.30.05,"−15,94"
20.1.2015 klo 7.35.05,"−15,94"
20.1.2015 klo 7.40.05,"−16,00"
20.1.2015 klo 7.45.05,"−16,00"
20.1.2015 klo 7.50.06,"−15,88"
20.1.2015 klo 7.55.06,"−15,88"
20.1.2015 klo 8.00.04,"−16,00"
20.1.2015 klo 8.05.04,"−16,06"
20.1.2015 klo 8.10.14,"−16,06"
20.1.2015 klo 8.15.04,"−16,00"
20.1.2015 klo 8.20.19,"−16,19"
20.1.2015 klo 8.25.14,"−16,06"
20.1.2015 klo 8.30.04,"−15,88"
20.1.2015 klo 8.35.04,"−15,94"
20.1.2015 klo 8.40.04,"−16,00"
20.1.2015 klo 8.45.04,"−16,13"
20.1.2015 klo 8.50.04,"−16,19"
20.1.2015 klo 8.55.04,"−16,13"
20.1.2015 klo 9.00.04,"−16,19"
20.1.2015 klo 9.05.04,"−16,25"
20.1.2015 klo 9.10.04,"−16,19"
20.1.2015 klo 9.15.04,"−16,19"
20.1.2015 klo 9.20.04,"−16,13"
20.1.2015 klo 9.25.04,"−16,25"
20.1.2015 klo 9.30.04,"−16,31"
20.1.2015 klo 9.35.04,"−16,25"
20.1.2015 klo 9.40.04,"−16,31"
20.1.2015 klo 9.45.04,"−16,38"
20.1.2015 klo 9.50.04,"−16,25"
20.1.2015 klo 9.55.04,"−16,19"
20.1.2015 klo 10.00.04,"−16,31"
20.1.2015 klo 10.05.04,"−16,38"
20.1.2015 klo 10.10.04,"−16,38"
20.1.2015 klo 10.15.04,"−16,25"
20.1.2015 klo 10.20.04,"−16,25"
20.1.2015 klo 10.25.04,"−16,19"
20.1.2015 klo 10.30.04,"−16,13"
20.1.2015 klo 10.35.05,"−16,13"
20.1.2015 klo 10.40.04,"−16,06"
20.1.2015 klo 10.45.04,"−16,00"
20.1.2015 klo 10.50.05,"−15,94"
20.1.2015 klo 10.55.05,"−15,88"
20.1.2015 klo 11.00.05,"−15,88"
20.1.2015 klo 11.05.05,"−16,00"
20.1.2015 klo 11.10.04,"−15,94"
20.1.2015 klo 11.15.05,"−15,88"
20.1.2015 klo 11.20.04,"−15,81"
20.1.2015 klo 11.25.04,"−15,81"
20.1.2015 klo 11.30.04,"−15,75"
20.1.2015 klo 11.35.04,"−15,50"
20.1.2015 klo 11.40.05,"−15,50"
20.1.2015 klo 11.45.04,"−15,50"
20.1.2015 klo 11.50.04,"−15,56"
20.1.2015 klo 11.55.05,"−15,69"
20.1.2015 klo 12.00.04,"−15,63"
20.1.2015 klo 12.05.04,"−15,50"
20.1.2015 klo 12.10.04,"−15,56"
20.1.2015 klo 12.15.05,"−15,50"
20.1.2015 klo 12.20.04,"−15,44"
20.1.2015 klo 12.25.04,"−15,44"
20.1.2015 klo 12.30.04,"−15,50"
20.1.2015 klo 12.35.25,"−15,38"
20.1.2015 klo 12.40.07,"−15,50"
20.1.2015 klo 12.45.05,"−15,50"
20.1.2015 klo 12.50.06,"−15,50"
20.1.2015 klo 12.55.05,"−15,50"
20.1.2015 klo 13.00.05,"−15,50"
20.1.2015 klo 13.05.05,"−15,50"
20.1.2015 klo 13.10.05,"−15,44"
20.1.2015 klo 13.15.05,"−15,44"
20.1.2015 klo 13.20.06,"−15,56"
20.1.2015 klo 13.25.34,"−15,50"
20.1.2015 klo 13.30.06,"−15,44"
20.1.2015 klo 13.35.05,"−15,50"
20.1.2015 klo 13.40.06,"−15,44"
20.1.2015 klo 13.45.05,"−15,50"
20.1.2015 klo 13.50.05,"−15,50"
20.1.2015 klo 13.55.05,"−15,63"
20.1.2015 klo 14.00.05,"−15,63"
20.1.2015 klo 14.05.05,"−15,69"
20.1.2015 klo 14.10.06,"−15,69"
20.1.2015 klo 14.15.16,"−15,81"
20.1.2015 klo 14.20.06,"−15,88"
20.1.2015 klo 14.25.06,"−15,88"
20.1.2015 klo 14.30.06,"−15,94"
20.1.2015 klo 14.35.05,"−15,94"
20.1.2015 klo 14.40.05,"−16,00"
20.1.2015 klo 14.45.05,"−16,06"
20.1.2015 klo 14.50.05,"−16,06"
20.1.2015 klo 14.55.05,"−16,13"
20.1.2015 klo 15.00.06,"−16,13"
20.1.2015 klo 15.05.13,"−16,19"
20.1.2015 klo 15.10.05,"−16,19"
20.1.2015 klo 15.15.05,"−16,25"
20.1.2015 klo 15.20.05,"−16,31"
20.1.2015 klo 15.25.05,"−16,31"
20.1.2015 klo 15.30.05,"−16,44"
20.1.2015 klo 15.35.05,"−16,44"
20.1.2015 klo 15.40.05,"−16,50"
20.1.2015 klo 15.45.05,"−16,50"
20.1.2015 klo 15.50.05,"−16,56"
20.1.2015 klo 15.55.05,"−16,69"
20.1.2015 klo 16.00.05,"−16,81"
20.1.2015 klo 16.05.06,"−16,81"
20.1.2015 klo 16.10.05,"−16,81"
20.1.2015 klo 16.15.05,"−16,88"
20.1.2015 klo 16.20.05,"−16,88"
20.1.2015 klo 16.25.05,"−17,00"
20.1.2015 klo 16.30.05,"−17,00"
20.1.2015 klo 16.35.11,"−16,94"
20.1.2015 klo 16.40.06,"−16,94"
20.1.2015 klo 16.45.05,"−16,88"
20.1.2015 klo 16.50.05,"−16,81"
20.1.2015 klo 16.55.05,"−16,69"
20.1.2015 klo 17.00.05,"−16,63"
20.1.2015 klo 17.05.05,"−16,50"
20.1.2015 klo 17.10.06,"−16,31"
20.1.2015 klo 17.15.28,"−16,25"
20.1.2015 klo 17.20.07,"−16,25"
20.1.2015 klo 17.25.06,"−16,19"
20.1.2015 klo 17.30.12,"−16,31"
20.1.2015 klo 17.35.06,"−16,44"
20.1.2015 klo 17.40.06,"−16,63"
20.1.2015 klo 17.45.06,"−16,63"
20.1.2015 klo 17.50.05,"−16,63"
20.1.2015 klo 17.55.05,"−16,63"
20.1.2015 klo 18.00.06,"−16,56"
20.1.2015 klo 18.05.11,"−16,56"
20.1.2015 klo 18.10.05,"−16,44"
20.1.2015 klo 18.15.06,"−16,44"
20.1.2015 klo 18.20.33,"−16,38"
20.1.2015 klo 18.25.13,"−16,38"
20.1.2015 klo 18.30.07,"−16,44"
20.1.2015 klo 18.35.06,"−16,44"
20.1.2015 klo 18.40.05,"−16,50"
20.1.2015 klo 18.45.05,"−16,56"
20.1.2015 klo 18.50.07,"−16,69"
20.1.2015 klo 18.55.05,"−16,75"
20.1.2015 klo 19.00.06,"−16,81"
20.1.2015 klo 19.05.06,"−16,88"
20.1.2015 klo 19.10.05,"−16,88"
20.1.2015 klo 19.15.06,"−16,88"
20.1.2015 klo 19.20.06,"−16,81"
20.1.2015 klo 19.25.06,"−16,81"
20.1.2015 klo 19.30.06,"−16,94"
20.1.2015 klo 19.45.07,"−16,88"
20.1.2015 klo 19.50.06,"−16,81"
20.1.2015 klo 19.55.07,"−16,69"
20.1.2015 klo 20.00.06,"−16,75"
20.1.2015 klo 20.05.06,"−16,75"
20.1.2015 klo 20.10.06,"−17,19"
20.1.2015 klo 20.15.06,"−17,56"
20.1.2015 klo 20.20.06,"−17,69"
20.1.2015 klo 20.25.05,"−17,88"
20.1.2015 klo 20.30.05,"−17,81"
20.1.2015 klo 20.35.05,"−17,88"
20.1.2015 klo 20.40.07,"−17,94"
20.1.2015 klo 20.45.14,"−18,00"
20.1.2015 klo 20.50.04,"−17,94"
20.1.2015 klo 20.55.04,"−17,94"
20.1.2015 klo 21.00.55,"−17,81"
20.1.2015 klo 21.05.04,"−18,25"
20.1.2015 klo 21.10.11,"−18,13"
20.1.2015 klo 21.15.04,"−18,31"
20.1.2015 klo 21.20.05,"−18,13"
20.1.2015 klo 21.25.05,"−18,56"
20.1.2015 klo 21.30.06,"−18,63"
20.1.2015 klo 21.35.05,"−18,63"
20.1.2015 klo 21.40.06,"−18,88"
20.1.2015 klo 21.45.05,"−18,63"
20.1.2015 klo 21.50.07,"−18,75"
20.1.2015 klo 21.55.05,"−18,88"
20.1.2015 klo 22.00.05,"−18,88"
20.1.2015 klo 22.05.06,"−18,81"
20.1.2015 klo 22.10.05,"−19,00"
20.1.2015 klo 22.15.05,"−19,06"
20.1.2015 klo 22.20.05,"−19,06"
20.1.2015 klo 22.25.05,"−19,38"
20.1.2015 klo 22.30.04,"−19,19"
20.1.2015 klo 22.35.12,"−19,44"
20.1.2015 klo 22.40.05,"−19,50"
20.1.2015 klo 22.45.12,"−19,50"
20.1.2015 klo 22.55.05,"−19,63"
20.1.2015 klo 23.00.05,"−19,81"
20.1.2015 klo 23.05.05,"−19,75"
20.1.2015 klo 23.10.05,"−19,56"
20.1.2015 klo 23.15.05,"−19,50"
20.1.2015 klo 23.20.05,"−19,31"
20.1.2015 klo 23.25.05,"−19,06"
20.1.2015 klo 23.30.49,"−18,94"
20.1.2015 klo 23.35.05,"−18,88"
20.1.2015 klo 23.40.06,"−18,94"
20.1.2015 klo 23.45.07,"−18,81"
20.1.2015 klo 23.50.04,"−18,75"
20.1.2015 klo 23.55.05,"−18,63"
21.1.2015 klo 0.00.05,"−18,44"
21.1.2015 klo 0.05.05,"−18,38"
21.1.2015 klo 0.10.05,"−18,06"
21.1.2015 klo 0.15.05,"−18,19"
21.1.2015 klo 0.20.05,"−18,38"
21.1.2015 klo 0.25.05,"−18,31"
21.1.2015 klo 0.30.33,"−18,31"
21.1.2015 klo 0.35.06,"−18,25"
21.1.2015 klo 0.40.05,"−18,25"
21.1.2015 klo 0.45.07,"−18,13"
21.1.2015 klo 0.50.05,"−18,19"
21.1.2015 klo 0.55.05,"−18,19"
21.1.2015 klo 1.00.12,"−18,25"
21.1.2015 klo 1.05.06,"−18,19"
21.1.2015 klo 1.10.05,"−18,25"
21.1.2015 klo 1.15.05,"−18,19"
21.1.2015 klo 1.20.05,"−18,06"
21.1.2015 klo 1.25.06,"−18,13"
21.1.2015 klo 1.30.05,"−18,25"
21.1.2015 klo 1.35.06,"−18,00"
21.1.2015 klo 1.40.05,"−17,94"
21.1.2015 klo 1.45.06,"−17,94"
21.1.2015 klo 1.50.05,"−17,94"
21.1.2015 klo 1.55.06,"−18,13"
21.1.2015 klo 2.00.05,"−18,25"
21.1.2015 klo 2.05.05,"−18,44"
21.1.2015 klo 2.10.05,"−18,19"
21.1.2015 klo 2.15.06,"−18,25"
21.1.2015 klo 2.20.05,"−18,31"
21.1.2015 klo 2.25.05,"−18,50"
21.1.2015 klo 2.30.05,"−18,38"
21.1.2015 klo 2.35.05,"−18,31"
21.1.2015 klo 2.40.05,"−18,13"
21.1.2015 klo 2.45.06,"−18,06"
21.1.2015 klo 2.50.05,"−18,13"
21.1.2015 klo 2.55.06,"−18,06"
21.1.2015 klo 3.00.05,"−18,00"
21.1.2015 klo 3.05.05,"−17,94"
21.1.2015 klo 3.10.05,"−18,00"
21.1.2015 klo 3.15.06,"−17,94"
21.1.2015 klo 3.20.05,"−18,19"
21.1.2015 klo 3.25.06,"−18,00"
21.1.2015 klo 3.30.05,"−18,13"
21.1.2015 klo 3.35.05,"−17,94"
21.1.2015 klo 3.40.05,"−17,94"
21.1.2015 klo 3.45.07,"−17,88"
21.1.2015 klo 3.50.05,"−17,81"
21.1.2015 klo 3.55.06,"−17,88"
21.1.2015 klo 4.00.05,"−17,81"
21.1.2015 klo 4.05.05,"−17,69"
21.1.2015 klo 4.10.05,"−17,56"
21.1.2015 klo 4.15.06,"−17,44"
21.1.2015 klo 4.20.05,"−17,38"
21.1.2015 klo 4.25.05,"−17,25"
21.1.2015 klo 4.30.05,"−17,19"
21.1.2015 klo 4.35.10,"−17,19"
21.1.2015 klo 4.40.05,"−17,19"
21.1.2015 klo 4.45.05,"−17,19"
21.1.2015 klo 4.50.05,"−16,88"
21.1.2015 klo 4.55.06,"−16,94"
21.1.2015 klo 5.00.08,"−17,06"
21.1.2015 klo 5.05.06,"−17,25"
21.1.2015 klo 5.10.05,"−17,25"
21.1.2015 klo 5.15.06,"−17,13"
21.1.2015 klo 5.20.05,"−17,31"
21.1.2015 klo 5.25.05,"−17,38"
21.1.2015 klo 5.30.05,"−17,38"
21.1.2015 klo 5.35.06,"−17,44"
21.1.2015 klo 5.40.06,"−17,44"
21.1.2015 klo 5.45.06,"−17,50"
21.1.2015 klo 5.50.05,"−17,50"
21.1.2015 klo 5.55.06,"−17,38"
21.1.2015 klo 6.00.05,"−17,38"
21.1.2015 klo 6.05.06,"−17,38"
21.1.2015 klo 6.10.05,"−17,31"
21.1.2015 klo 6.15.05,"−17,38"
21.1.2015 klo 6.20.05,"−17,31"
21.1.2015 klo 6.25.05,"−17,31"
21.1.2015 klo 6.30.05,"−17,44"
21.1.2015 klo 6.35.06,"−17,56"
21.1.2015 klo 6.40.05,"−17,56"
21.1.2015 klo 6.45.05,"−17,56"
21.1.2015 klo 6.50.05,"−17,56"
21.1.2015 klo 6.55.06,"−17,63"
21.1.2015 klo 7.00.05,"−17,63"
21.1.2015 klo 7.05.06,"−17,69"
21.1.2015 klo 7.10.06,"−17,81"
21.1.2015 klo 7.15.05,"−17,75"
21.1.2015 klo 7.20.05,"−17,94"
21.1.2015 klo 7.25.06,"−17,88"
21.1.2015 klo 7.30.05,"−17,94"
21.1.2015 klo 7.35.06,"−17,81"
21.1.2015 klo 7.40.04,"−17,88"
21.1.2015 klo 7.45.06,"−17,88"
21.1.2015 klo 7.50.05,"−17,75"
21.1.2015 klo 7.55.05,"−17,69"
21.1.2015 klo 8.00.05,"−17,56"
21.1.2015 klo 8.05.05,"−17,63"
21.1.2015 klo 8.10.05,"−17,69"
21.1.2015 klo 8.15.10,"−17,88"
21.1.2015 klo 8.20.05,"−18,06"
21.1.2015 klo 8.25.05,"−18,06"
21.1.2015 klo 8.30.05,"−18,13"
21.1.2015 klo 8.35.05,"−18,00"
21.1.2015 klo 8.40.05,"−18,00"
21.1.2015 klo 8.45.05,"−17,94"
21.1.2015 klo 8.50.05,"−17,88"
21.1.2015 klo 8.55.05,"−17,75"
21.1.2015 klo 9.00.05,"−17,69"
21.1.2015 klo 9.05.05,"−17,56"
21.1.2015 klo 9.10.05,"−17,44"
21.1.2015 klo 9.15.05,"−17,44"
21.1.2015 klo 9.20.05,"−17,44"
21.1.2015 klo 9.25.05,"−17,44"
21.1.2015 klo 9.30.05,"−17,38"
21.1.2015 klo 10.16.14,"−17,00"
21.1.2015 klo 10.20.05,"−16,81"
21.1.2015 klo 10.25.05,"−16,88"
21.1.2015 klo 10.30.05,"−16,75"
21.1.2015 klo 10.35.05,"−16,75"
21.1.2015 klo 10.40.05,"−16,56"
21.1.2015 klo 10.45.05,"−16,63"
21.1.2015 klo 10.50.05,"−16,69"
21.1.2015 klo 10.55.05,"−16,69"
21.1.2015 klo 11.00.05,"−16,56"
21.1.2015 klo 11.05.06,"−16,50"
21.1.2015 klo 11.10.05,"−16,44"
21.1.2015 klo 11.15.05,"−16,31"
21.1.2015 klo 11.20.05,"−16,31"
21.1.2015 klo 11.25.05,"−16,31"
21.1.2015 klo 11.30.05,"−16,31"
21.1.2015 klo 11.35.05,"−16,25"
21.1.2015 klo 11.40.05,"−16,19"
21.1.2015 klo 11.45.05,"−16,25"
21.1.2015 klo 11.50.05,"−16,19"
21.1.2015 klo 11.55.05,"−16,13"
21.1.2015 klo 12.00.05,"−16,13"
21.1.2015 klo 12.05.05,"−16,06"
21.1.2015 klo 12.10.05,"−16,19"
21.1.2015 klo 12.15.05,"−16,13"
21.1.2015 klo 12.20.10,"−16,19"
21.1.2015 klo 12.25.05,"−16,13"
21.1.2015 klo 12.30.05,"−16,13"
21.1.2015 klo 12.35.05,"−15,94"
21.1.2015 klo 12.40.05,"−15,94"
21.1.2015 klo 12.45.10,"−16,00"
21.1.2015 klo 12.50.05,"−15,94"
21.1.2015 klo 12.55.05,"−16,00"
21.1.2015 klo 13.00.05,"−16,00"
21.1.2015 klo 13.05.05,"−15,94"
21.1.2015 klo 13.10.05,"−16,00"
21.1.2015 klo 13.15.05,"−15,88"
21.1.2015 klo 13.20.05,"−15,75"
21.1.2015 klo 13.25.05,"−15,88"
21.1.2015 klo 13.30.05,"−15,56"
21.1.2015 klo 13.35.05,"−15,50"
21.1.2015 klo 13.40.05,"−15,56"
21.1.2015 klo 13.45.05,"−15,69"
21.1.2015 klo 13.50.06,"−15,81"
21.1.2015 klo 13.55.05,"−15,88"
21.1.2015 klo 14.00.05,"−15,94"
21.1.2015 klo 14.05.05,"−15,94"
21.1.2015 klo 14.10.05,"−16,44"
21.1.2015 klo 14.15.05,"−16,31"
21.1.2015 klo 14.20.05,"−16,19"
21.1.2015 klo 14.25.06,"−16,44"
21.1.2015 klo 14.30.05,"−16,56"
21.1.2015 klo 14.35.05,"−16,44"
21.1.2015 klo 14.40.05,"−16,50"
21.1.2015 klo 14.45.05,"−16,69"
21.1.2015 klo 14.50.05,"−16,63"
21.1.2015 klo 14.55.05,"−16,81"
21.1.2015 klo 15.00.06,"−16,88"
21.1.2015 klo 15.05.05,"−17,13"
21.1.2015 klo 15.10.05,"−17,06"
21.1.2015 klo 15.15.05,"−16,88"
21.1.2015 klo 15.20.05,"−16,63"
21.1.2015 klo 15.25.06,"−16,69"
21.1.2015 klo 15.30.05,"−16,69"
21.1.2015 klo 15.35.05,"−16,56"
21.1.2015 klo 15.40.06,"−16,56"
21.1.2015 klo 15.45.05,"−16,50"
21.1.2015 klo 15.50.06,"−16,38"
21.1.2015 klo 15.55.05,"−16,63"
21.1.2015 klo 16.00.05,"−16,75"
21.1.2015 klo 16.05.05,"−16,88"
21.1.2015 klo 16.10.05,"−17,13"
21.1.2015 klo 16.15.05,"−16,94"
21.1.2015 klo 16.20.05,"−17,00"
21.1.2015 klo 16.25.05,"−16,94"
21.1.2015 klo 16.30.05,"−16,88"
21.1.2015 klo 16.35.05,"−17,13"
21.1.2015 klo 16.40.06,"−17,06"
21.1.2015 klo 16.45.16,"−16,94"
21.1.2015 klo 16.50.05,"−16,75"
21.1.2015 klo 16.55.05,"−16,69"
21.1.2015 klo 17.00.11,"−16,69"
21.1.2015 klo 17.05.05,"−16,75"
21.1.2015 klo 17.10.06,"−16,75"
21.1.2015 klo 17.15.05,"−16,69"
21.1.2015 klo 17.20.07,"−16,44"
21.1.2015 klo 17.25.06,"−16,44"
21.1.2015 klo 17.30.05,"−16,38"
21.1.2015 klo 17.35.07,"−16,44"
21.1.2015 klo 17.40.06,"−16,31"
21.1.2015 klo 17.45.08,"−16,25"
21.1.2015 klo 17.50.06,"−16,31"
21.1.2015 klo 17.55.06,"−16,19"
21.1.2015 klo 18.00.06,"−16,25"
21.1.2015 klo 18.05.06,"−16,31"
21.1.2015 klo 18.10.06,"−16,50"
21.1.2015 klo 18.15.06,"−16,50"
21.1.2015 klo 18.20.04,"−16,44"
21.1.2015 klo 18.25.06,"−16,38"
21.1.2015 klo 18.30.09,"−16,50"
21.1.2015 klo 18.35.05,"−16,31"
21.1.2015 klo 18.40.06,"−16,31"
21.1.2015 klo 18.45.04,"−16,31"
21.1.2015 klo 18.50.11,"−16,19"
21.1.2015 klo 18.55.05,"−16,31"
21.1.2015 klo 19.00.06,"−16,19"
21.1.2015 klo 19.05.05,"−16,00"
21.1.2015 klo 19.10.05,"−16,13"
21.1.2015 klo 19.15.05,"−15,75"
21.1.2015 klo 19.20.05,"−15,88"
